from_stop_id,to_stop_id,transfer_type,min_transfer_time,from_trip_id,to_trip_id
11260,11260,4,0,14257442,14264417
11260,11260,4,0,14257443,14264418
11260,11260,4,0,14257444,14264419
11260,11260,4,0,14257445,14264420
11260,11260,4,0,14257446,14264424
11260,11260,4,0,14257447,14264425
11260,11260,4,0,14257448,14264447
11260,11260,4,0,14257449,14264427
11260,11260,4,0,14257450,14264428
11260,11260,4,0,14257451,14264429
11260,11260,4,0,14257452,14264430
11260,11260,4,0,14257453,14264431
11260,11260,4,0,14257454,14264451
11260,11260,4,0,14257455,14264452
11260,11260,4,0,14257456,14264453
11260,11260,4,0,14257457,14264454
11260,11260,4,0,14257458,14264455
11260,11260,4,0,14257459,14264456
11260,11260,4,0,14257460,14264457
11260,11260,4,0,14257461,14264458
11260,11260,4,0,14257462,14264433
11260,11260,4,0,14257462,14264459
11260,11260,4,0,14257463,14264434
11260,11260,4,0,14257463,14264460
11260,11260,4,0,14257464,14264435
11260,11260,4,0,14257464,14264461
11260,11260,4,0,14257465,14264436
11260,11260,4,0,14257465,14264462
11260,11260,4,0,14257466,14264438
11260,11260,4,0,14257466,14264464
11260,11260,4,0,14257467,14264439
11260,11260,4,0,14257467,14264465
11260,11260,4,0,14257468,14264440
11260,11260,4,0,14257468,14264466
11260,11260,4,0,14257469,14264437
11260,11260,4,0,14257469,14264463
11260,11260,4,0,14257470,14264467
11260,11260,4,0,14257470,14264484
11260,11260,4,0,14257471,14264441
11260,11260,4,0,14257471,14264468
11260,11260,4,0,14257472,14264442
11260,11260,4,0,14257472,14264469
11260,11260,4,0,14257473,14264426
11260,11260,4,0,14257474,14264443
11260,11260,4,0,14257474,14264470
11260,11260,4,0,14257475,14264444
11260,11260,4,0,14257475,14264471
11260,11260,4,0,14257476,14264445
11260,11260,4,0,14257477,14264446
11260,11260,4,0,14257478,14264448
11260,11260,4,0,14257479,14264449
11260,11260,4,0,14257480,14264450
11260,11260,4,0,14257481,14264421
11260,11260,4,0,14257482,14264422
11260,11260,4,0,14257483,14264472
11260,11260,4,0,14257484,14264473
11260,11260,4,0,14257556,14264617
11260,11260,4,0,14257557,14264618
11260,11260,4,0,14257558,14264619
11260,11260,4,0,14257559,14264620
11260,11260,4,0,14257560,14264621
11260,11260,4,0,14257561,14264622
11260,11260,4,0,14257562,14264623
11260,11260,4,0,14257563,14264624
11260,11260,4,0,14257564,14264625
11260,11260,4,0,14257565,14264626
11260,11260,4,0,14257566,14264627
11260,11260,4,0,14257567,14264628
11260,11260,4,0,14257568,14264629
11260,11260,4,0,14257569,14264630
11260,11260,4,0,14257570,14264631
11260,11260,4,0,14257571,14264632
11260,11260,4,0,14257572,14264633
11260,11260,4,0,14257573,14264634
11260,11260,4,0,14257574,14264635
11260,11260,4,0,14257575,14264636
11260,11260,4,0,14257576,14264637
11260,11260,4,0,14257577,14264638
11260,11260,4,0,14257578,14264610
11260,11260,4,0,14257579,14264639
11260,11260,4,0,14257580,14264640
11260,11260,4,0,14257581,14264641
11260,11260,4,0,14257582,14264642
11260,11260,4,0,14257583,14264643
11260,11260,4,0,14257584,14264645
11260,11260,4,0,14257585,14264646
11260,11260,4,0,14257586,14264651
11260,11260,4,0,14257587,14264652
11260,11260,4,0,14257588,14264653
11260,11260,4,0,14257589,14264647
11260,11260,4,0,14257590,14264648
11260,11260,4,0,14257591,14264649
11260,11260,4,0,14257592,14264650
11260,11260,4,0,14257593,14264584
11260,11260,4,0,14257594,14264591
11260,11260,4,0,14257595,14264592
11260,11260,4,0,14257596,14264593
11260,11260,4,0,14257597,14264594
11260,11260,4,0,14257598,14264595
11260,11260,4,0,14257599,14264596
11260,11260,4,0,14257600,14264597
11260,11260,4,0,14257601,14264598
11260,11260,4,0,14257602,14264599
11260,11260,4,0,14257603,14264600
11260,11260,4,0,14257604,14264601
11260,11260,4,0,14257605,14264602
11260,11260,4,0,14257606,14264603
11260,11260,4,0,14257607,14264604
11260,11260,4,0,14257608,14264605
11260,11260,4,0,14257609,14264606
11260,11260,4,0,14257610,14264607
11260,11260,4,0,14257611,14264608
11260,11260,4,0,14257612,14264609
11260,11260,4,0,14257613,14264644
11260,11260,4,0,14257614,14264611
11260,11260,4,0,14257615,14264585
11260,11260,4,0,14257616,14264586
11260,11260,4,0,14257617,14264587
11260,11260,4,0,14257618,14264588
11260,11260,4,0,14257619,14264589
11260,11260,4,0,14257620,14264590
11260,11260,4,0,14257621,14264612
11260,11260,4,0,14257622,14264613
11260,11260,4,0,14257623,14264614
11260,11260,4,0,14257624,14264615
11260,11260,4,0,14257625,14264616
11260,11260,4,0,14257696,14264753
11260,11260,4,0,14257697,14264752
11260,11260,4,0,14257698,14264754
11260,11260,4,0,14257699,14264755
11260,11260,4,0,14257700,14264763
11260,11260,4,0,14257701,14264735
11260,11260,4,0,14257702,14264787
11260,11260,4,0,14257703,14264736
11260,11260,4,0,14257704,14264737
11260,11260,4,0,14257705,14264738
11260,11260,4,0,14257706,14264739
11260,11260,4,0,14257707,14264740
11260,11260,4,0,14257708,14264741
11260,11260,4,0,14257709,14264724
11260,11260,4,0,14257710,14264743
11260,11260,4,0,14257711,14264744
11260,11260,4,0,14257712,14264745
11260,11260,4,0,14257713,14264746
11260,11260,4,0,14257714,14264747
11260,11260,4,0,14257715,14264748
11260,11260,4,0,14257716,14264749
11260,11260,4,0,14257717,14264750
11260,11260,4,0,14257718,14264742
11260,11260,4,0,14257719,14264751
11260,11260,4,0,14257720,14264756
11260,11260,4,0,14257721,14264757
11260,11260,4,0,14257722,14264758
11260,11260,4,0,14257723,14264759
11260,11260,4,0,14257724,14264772
11260,11260,4,0,14257725,14264760
11260,11260,4,0,14257726,14264762
11260,11260,4,0,14257727,14264761
11260,11260,4,0,14257728,14264764
11260,11260,4,0,14257729,14264765
11260,11260,4,0,14257730,14264773
11260,11260,4,0,14257731,14264766
11260,11260,4,0,14257732,14264767
11260,11260,4,0,14257733,14264768
11260,11260,4,0,14257734,14264769
11260,11260,4,0,14257735,14264770
11260,11260,4,0,14257736,14264771
11260,11260,4,0,14257737,14264734
11260,11260,4,0,14257738,14264774
11260,11260,4,0,14257739,14264775
11260,11260,4,0,14257740,14264776
11260,11260,4,0,14257741,14264777
11260,11260,4,0,14257742,14264778
11260,11260,4,0,14257743,14264779
11260,11260,4,0,14257744,14264780
11260,11260,4,0,14257745,14264781
11260,11260,4,0,14257746,14264782
11260,11260,4,0,14257747,14264783
11260,11260,4,0,14257748,14264784
11260,11260,4,0,14257749,14264785
11260,11260,4,0,14257750,14264786
11260,11260,4,0,14257751,14264725
11260,11260,4,0,14257752,14264726
11260,11260,4,0,14257753,14264727
11260,11260,4,0,14257754,14264728
11260,11260,4,0,14257755,14264729
11260,11260,4,0,14257756,14264730
11260,11260,4,0,14257757,14264731
11260,11260,4,0,14257758,14264732
11260,11260,4,0,14257759,14264733
11260,11276,2,300,,
11260,11277,2,300,,
11262,826,2,300,,
11268,11246,0,240,,
11268,11248,0,240,,
11268,11250,0,240,,
11268,11253,0,240,,
11268,11266,0,240,,
11268,11267,0,240,,
11268,11268,0,240,,
11268,11269,0,240,,
11268,11288,0,240,,
11268,11289,0,240,,
11268,11788,0,240,,
11270,11246,0,240,,
11270,11248,0,240,,
11270,11250,0,240,,
11270,11253,0,240,,
11270,11256,0,240,,
11270,11266,0,240,,
11270,11267,0,240,,
11270,11268,0,240,,
11270,11269,0,240,,
11270,11288,0,240,,
11270,11289,0,240,,
11270,11788,0,240,,
11273,11522,2,300,,
11273,11523,2,300,,
11273,11706,2,360,,
11273,4494,2,480,,
11273,4495,2,360,,
11273,4882,2,360,,
11273,8535,2,540,,
11273,9129,2,360,,
11273,985,2,300,,
11274,10468,2,420,,
11274,11310,2,360,,
11274,11337,2,360,,
11275,10468,2,420,,
11275,11310,2,360,,
11275,11311,2,360,,
11275,11337,2,360,,
11276,10360,2,300,,
11276,11258,2,300,,
11276,11260,2,300,,
11277,10360,2,300,,
11277,11260,2,300,,
11278,11088,2,300,,
11278,11357,2,300,,
11278,12548,2,360,,
11278,12764,2,360,,
11278,932,2,480,,
11279,11088,0,240,,
11279,11227,2,360,,
11279,11357,2,300,,
11279,12548,2,360,,
11279,12764,2,360,,
11279,932,2,480,,
11280,10799,2,300,,
11280,12866,2,300,,
11280,1586,2,300,,
11280,423,2,300,,
11281,10799,2,300,,
11281,12866,2,300,,
11281,1586,2,300,,
11281,423,2,300,,
11282,11354,2,300,,
11282,12586,2,300,,
11282,160,2,300,,
11282,627,2,300,,
11283,11354,2,300,,
11283,12586,2,300,,
11283,12975,2,300,,
11283,160,2,300,,
11284,10745,2,300,,
11284,2051,2,300,,
11285,10745,2,300,,
11285,2051,2,300,,
11286,11251,0,240,,
11286,11252,0,240,,
11287,11251,0,240,,
11287,11252,0,240,,
11288,11246,0,240,,
11288,11248,0,240,,
11288,11250,0,240,,
11288,11253,0,240,,
11288,11256,0,240,,
11288,11266,0,240,,
11288,11267,0,240,,
11288,11268,0,240,,
11288,11269,0,240,,
11288,11788,0,240,,
11289,11246,0,240,,
11289,11248,0,240,,
11289,11253,0,240,,
11289,11256,0,240,,
11289,11266,0,240,,
11289,11267,0,240,,
11289,11268,0,240,,
11289,11269,0,240,,
11289,11288,0,240,,
11289,11788,0,240,,
11290,8604,2,300,,
11292,11471,2,300,,
11292,13007,2,300,,
11293,11471,2,300,,
11293,13007,2,300,,
11294,11243,2,360,,
11294,11247,2,360,,
11294,11707,2,300,,
11294,12716,2,300,,
11294,6753,2,300,,
113,11016,0,240,,
1130,1254,0,240,,
1130,659,0,240,,
11303,11438,2,300,,
11303,12036,2,360,,
11303,12138,2,480,,
11303,35,2,300,,
11303,77,2,360,,
11303,8035,2,480,,
11303,8039,2,360,,
11303,9069,2,300,,
11303,938,2,300,,
11303,96,2,360,,
11305,11245,0,240,,
11305,11305,0,240,,
11307,2892,0,240,,
11307,3151,2,360,,
11310,10468,2,360,,
11310,11274,2,360,,
11310,11337,2,300,,
11311,10468,2,300,,
11311,11274,2,420,,
11311,11275,2,420,,
11311,11337,2,300,,
11318,11114,2,600,,
11318,11962,2,540,,
1133,1075,0,240,,
1133,1828,0,240,,
1133,1833,2,300,,
11331,12516,2,300,,
11331,5332,2,300,,
11337,11274,2,360,,
11337,11275,2,360,,
11337,11310,2,360,,
11337,11311,2,300,,
11349,10745,0,240,,
11349,2051,0,240,,
11354,11282,2,300,,
11354,11283,2,300,,
11354,12975,2,360,,
11354,627,2,300,,
11357,11227,2,360,,
11357,11278,2,300,,
11357,11279,2,300,,
11357,12548,2,300,,
1137,1617,0,240,,
1137,1683,0,240,,
11388,11471,2,300,,
11388,13007,2,300,,
1139,1160,2,360,,
1139,1654,0,240,,
11392,11392,4,0,14268039,14268011
11392,11392,4,0,14268040,14268008
11392,11392,4,0,14268041,14268000
11392,11392,4,0,14268042,14268018
11392,11392,4,0,14268043,14267997
11392,11392,4,0,14268044,14268009
11392,11392,4,0,14268045,14268006
11392,11392,4,0,14268046,14268007
11392,11392,4,0,14268047,14267992
11392,11392,4,0,14268048,14267999
11392,11392,4,0,14268049,14267981
11392,11392,4,0,14268050,14267989
11392,11392,4,0,14268051,14267994
11392,11392,4,0,14268052,14268005
11392,11392,4,0,14268053,14267979
11392,11392,4,0,14268054,14267982
11392,11392,4,0,14268055,14268016
11392,11392,4,0,14268056,14267983
11392,11392,4,0,14268057,14268017
11392,11392,4,0,14268058,14267998
11392,11392,4,0,14268059,14267980
11392,11392,4,0,14268060,14268003
11392,11392,4,0,14268061,14268001
11392,11392,4,0,14268062,14267987
11392,11392,4,0,14268063,14268010
11392,11392,4,0,14268064,14268020
11392,11392,4,0,14268065,14268022
11392,11392,4,0,14268066,14268021
11392,11392,4,0,14268067,14267995
11392,11392,4,0,14268068,14268023
11392,11392,4,0,14268069,14268019
11392,11392,4,0,14268070,14267990
11392,11392,4,0,14268071,14268014
11392,11392,4,0,14268072,14268013
11392,11392,4,0,14268073,14267993
11392,11392,4,0,14268074,14268024
11392,11392,4,0,14268075,14267996
11392,11392,4,0,14268076,14267988
11392,11392,4,0,14268077,14267985
11392,11392,4,0,14268078,14267984
11392,11392,4,0,14268079,14267986
11392,11392,4,0,14268080,14268004
11392,11392,4,0,14268081,14267977
11392,11392,4,0,14268082,14267978
11392,11392,4,0,14268083,14268012
11392,11392,4,0,14268084,14267991
11392,11392,4,0,14268085,14268002
11392,11392,4,0,14268086,14268015
11392,11392,4,0,14268087,14268025
11392,11392,4,0,14268088,14268026
11392,11392,4,0,14268089,14268027
11392,11392,4,0,14268097,14268036
11392,11392,4,0,14268098,14268037
11392,11392,4,0,14268099,14268038
11392,11392,4,0,14268133,14268101
11392,11392,4,0,14268134,14268106
11392,11392,4,0,14268135,14268121
11392,11392,4,0,14268136,14268119
11392,11392,4,0,14268137,14268111
11392,11392,4,0,14268138,14268120
11392,11392,4,0,14268139,14268114
11392,11392,4,0,14268140,14268115
11392,11392,4,0,14268141,14268116
11392,11392,4,0,14268142,14268107
11392,11392,4,0,14268143,14268124
11392,11392,4,0,14268144,14268109
11392,11392,4,0,14268145,14268104
11392,11392,4,0,14268146,14268123
11392,11392,4,0,14268147,14268105
11392,11392,4,0,14268148,14268130
11392,11392,4,0,14268149,14268100
11392,11392,4,0,14268150,14268102
11392,11392,4,0,14268151,14268122
11392,11392,4,0,14268152,14268103
11392,11392,4,0,14268153,14268112
11392,11392,4,0,14268154,14268113
11392,11392,4,0,14268155,14268125
11392,11392,4,0,14268156,14268126
11392,11392,4,0,14268157,14268110
11392,11392,4,0,14268158,14268117
11392,11392,4,0,14268159,14268128
11392,11392,4,0,14268160,14268129
11392,11392,4,0,14268161,14268108
11392,11392,4,0,14268162,14268127
11392,11392,4,0,14268163,14268118
11392,11392,4,0,14268164,14268131
11392,11392,4,0,14268189,14268171
11392,11392,4,0,14268190,14268182
11392,11392,4,0,14268191,14268172
11392,11392,4,0,14268192,14268183
11392,11392,4,0,14268193,14268173
11392,11392,4,0,14268194,14268174
11392,11392,4,0,14268195,14268175
11392,11392,4,0,14268196,14268176
11392,11392,4,0,14268197,14268177
11392,11392,4,0,14268198,14268165
11392,11392,4,0,14268199,14268178
11392,11392,4,0,14268200,14268179
11392,11392,4,0,14268201,14268180
11392,11392,4,0,14268202,14268181
11392,11392,4,0,14268203,14268186
11392,11392,4,0,14268204,14268187
11392,11392,4,0,14268205,14268184
11392,11392,4,0,14268206,14268185
11392,11392,4,0,14268207,14268188
11392,11392,4,0,14268208,14268166
11392,11392,4,0,14268209,14268167
11392,11392,4,0,14268210,14268168
11392,11392,4,0,14268211,14268169
11392,11392,4,0,14268212,14268170
11392,11392,4,0,14316688,14316690
11392,11392,4,0,14316689,14316691
11392,11392,4,0,14316692,14316695
11392,11392,4,0,14316693,14316696
11392,11392,4,0,14316694,14316697
11392,11392,4,0,14316834,14316842
11392,11392,4,0,14316835,14316843
11392,11392,4,0,14316836,14316844
11392,11392,4,0,14316837,14316845
11392,11392,4,0,14316838,14316846
11392,11392,4,0,14316839,14316848
11392,11392,4,0,14316840,14316849
11392,11392,4,0,14316841,14316847
114,11016,0,240,,
114,113,2,300,,
114,114,0,240,,
114,12958,0,240,,
114,56,0,240,,
11402,11402,0,240,,
11402,3317,2,360,,
11403,12721,2,300,,
11403,331,2,360,,
11403,545,2,300,,
11405,11408,2,480,,
11426,12348,2,300,,
11427,25,0,240,,
11427,26,2,360,,
11429,12348,2,300,,
11429,25,0,240,,
11429,26,2,360,,
11429,98,2,480,,
1143,2120,2,300,,
1143,857,2,300,,
1143,887,0,240,,
11434,11434,4,0,14302323,14302349
11434,11434,4,0,14302324,14302350
11434,11434,4,0,14302325,14302351
11434,11434,4,0,14302326,14302352
11434,11434,4,0,14302327,14302353
11434,11434,4,0,14302328,14302354
11434,11434,4,0,14302329,14302355
11434,11434,4,0,14302330,14302356
11434,11434,4,0,14302331,14302357
11434,11434,4,0,14302332,14302358
11434,11434,4,0,14302333,14302359
11434,11434,4,0,14302334,14302360
11434,11434,4,0,14302335,14302361
11434,11434,4,0,14302336,14302362
11434,11434,4,0,14302343,14302374
11434,11434,4,0,14302344,14302375
11434,11434,4,0,14302345,14302376
11434,11434,4,0,14302346,14302377
11434,11434,4,0,14302347,14302378
11434,11434,4,0,14302348,14302379
11434,11434,4,0,14302363,14302312
11434,11434,4,0,14302364,14302313
11434,11434,4,0,14302365,14302314
11434,11434,4,0,14302366,14302315
11434,11434,4,0,14302367,14302316
11434,11434,4,0,14302368,14302317
11434,11434,4,0,14302369,14302318
11434,11434,4,0,14302370,14302319
11434,11434,4,0,14302371,14302320
11434,11434,4,0,14302372,14302321
11434,11434,4,0,14302373,14302322
11434,11434,4,0,14302380,14302337
11434,11434,4,0,14302381,14302338
11434,11434,4,0,14302382,14302339
11434,11434,4,0,14302383,14302340
11434,11434,4,0,14302384,14302341
11434,11434,4,0,14302385,14302342
11439,7869,2,300,,
11441,10400,2,360,,
11441,11302,2,360,,
11441,11526,2,360,,
11441,11535,2,420,,
11441,35,2,360,,
11441,77,2,360,,
11441,78,2,360,,
11441,8019,2,480,,
11441,8035,2,480,,
11441,96,2,360,,
1147,785,2,360,,
11470,11393,2,360,,
11471,11292,2,300,,
11471,11293,2,300,,
11471,11388,2,300,,
11471,11471,0,240,,
11471,13007,2,300,,
11471,6630,2,300,,
11500,165,0,240,,
11500,251,0,240,,
1151,1307,2,360,,
1151,1355,0,240,,
1152,1575,0,240,,
11523,11272,2,300,,
11523,11523,0,240,,
11523,11706,2,60,,
11523,4494,2,300,,
11523,4495,0,240,,
11523,9129,2,300,,
11523,985,0,240,,
11524,11272,2,300,,
11524,11524,0,240,,
11524,11706,0,240,,
11524,4494,2,360,,
11524,4495,2,300,,
11524,4882,2,360,,
11524,9129,2,120,,
11525,11525,0,240,,
11525,8041,2,300,,
11526,11526,0,240,,
11526,11616,2,300,,
11526,11706,2,120,,
11526,77,0,240,,
11526,8041,2,360,,
11526,8535,2,480,,
11526,96,0,240,,
11526,97,2,300,,
11527,11438,2,300,,
11529,1283,0,240,,
11529,231,2,300,,
11529,232,2,300,,
11529,2738,2,360,,
11529,524,0,240,,
11529,942,2,360,,
1153,1153,0,240,,
11534,12581,2,300,,
11534,81,0,240,,
11535,11438,2,480,,
11535,11535,0,240,,
11535,11706,2,120,,
11535,35,2,480,,
11535,4495,2,180,,
11535,78,2,360,,
11535,8035,2,600,,
11535,8041,2,300,,
11535,9129,2,300,,
11535,95,2,360,,
11535,96,2,360,,
11540,6754,2,300,,
11542,26,0,240,,
11543,3517,2,300,,
11553,10399,0,240,,
11553,4881,2,300,,
11557,11556,0,240,,
11559,7650,2,300,,
11559,8023,2,120,,
11559,8030,2,120,,
1156,1070,0,240,,
1156,1156,0,240,,
1156,1197,2,360,,
11573,3735,0,240,,
11579,11408,2,420,,
11583,11583,0,240,,
11587,1846,2,420,,
11588,11588,0,240,,
11588,1231,0,240,,
11588,8044,0,240,,
11588,8073,0,240,,
11588,8763,2,360,,
11588,972,0,240,,
11589,11606,0,240,,
11589,1231,0,240,,
11589,8044,2,300,,
11589,8073,2,300,,
11589,8754,0,240,,
11589,8763,2,300,,
11589,972,0,240,,
11592,5287,2,360,,
11592,5288,2,360,,
11593,10643,2,300,,
11593,10644,0,240,,
11598,11604,2,360,,
1160,1160,0,240,,
1160,1186,0,240,,
1160,1187,0,240,,
1160,12665,2,300,,
1160,12666,2,300,,
1160,1648,0,240,,
11600,4004,2,360,,
11602,11597,2,300,,
11606,1231,0,240,,
11606,8044,2,300,,
11606,8073,2,300,,
11606,8754,2,300,,
11606,8763,2,300,,
11606,972,2,300,,
11613,9848,2,360,,
11616,11438,2,360,,
11616,77,0,240,,
11616,96,0,240,,
11622,155,0,240,,
11622,256,2,300,,
11623,668,0,240,,
11623,701,0,240,,
11627,4982,2,480,,
11628,5016,2,480,,
11628,5077,2,480,,
11629,5077,2,480,,
11630,4951,2,420,,
11630,4982,2,360,,
11632,155,0,240,,
11632,256,0,240,,
11638,11534,2,360,,
11638,11638,0,240,,
11638,411,2,300,,
11638,4494,2,420,,
11638,80,0,240,,
11638,939,2,360,,
11645,4463,2,300,,
11646,81,2,540,,
1165,1738,2,600,,
11664,11664,2,120,,
11664,5183,2,360,,
11664,9720,0,240,,
11674,1685,2,300,,
11674,1736,2,300,,
11674,1801,0,240,,
11674,8047,0,240,,
11674,8070,0,240,,
11674,8563,0,240,,
11676,4659,2,360,,
11678,11708,2,300,,
1168,2540,0,240,,
11682,1430,2,300,,
11682,1442,0,240,,
11697,11697,0,240,,
11697,11876,2,300,,
11697,1401,2,540,,
11697,2821,2,360,,
11697,8750,2,720,,
11697,8759,2,540,,
1170,1170,0,240,,
1170,12336,2,480,,
11701,5031,2,360,,
11701,5059,2,480,,
11704,11704,0,240,,
11704,13013,0,240,,
11704,5436,0,240,,
11704,5542,0,240,,
11704,5543,2,420,,
11704,6139,0,240,,
11704,6174,0,240,,
11704,6195,2,420,,
11704,6340,2,420,,
11704,8854,0,240,,
11706,11706,0,240,,
11707,11243,2,300,,
11707,11247,0,240,,
11707,11295,2,360,,
11707,11707,0,240,,
11707,12716,2,300,,
11707,6753,0,240,,
11708,11678,2,300,,
1171,1170,2,480,,
1171,1175,2,300,,
1171,12336,0,240,,
